index,decim_data,hann_q15,expected_window,rtl_window,error
3682,198,3194,19,19,0
3683,234,3179,23,23,0
3684,269,3165,26,26,0
3685,296,3150,28,28,0
3686,318,3135,30,30,0
3687,338,3120,32,32,0
3688,351,3105,33,33,0
3689,357,3091,34,34,0
3690,359,3076,34,34,0
3691,355,3061,33,33,0
3692,345,3047,32,32,0
3693,329,3032,30,30,0
3694,310,3018,29,29,0
3695,287,3003,26,26,0
3696,262,2989,24,24,0
3697,232,2974,21,21,0
3698,201,2960,18,18,0
3699,168,2945,15,15,0
3700,137,2931,12,12,0
3701,107,2917,10,10,0
3702,74,2902,7,7,0
3703,45,2888,4,4,0
3704,20,2874,2,2,0
3705,-6,2860,-1,-1,0
3706,-28,2845,-2,-2,0
3707,-44,2831,-4,-4,0
3708,-58,2817,-5,-5,0
3709,-68,2803,-6,-6,0
3710,-74,2789,-6,-6,0
3711,-77,2775,-7,-7,0
3712,-77,2761,-6,-6,0
3713,-71,2747,-6,-6,0
3714,-60,2733,-5,-5,0
3715,-48,2719,-4,-4,0
3716,-37,2706,-3,-3,0
3717,-19,2692,-2,-2,0
3718,-3,2678,0,0,0
3719,9,2664,1,1,0
3720,22,2650,2,2,0
3721,37,2637,3,3,0
3722,53,2623,4,4,0
3723,63,2609,5,5,0
3724,69,2596,5,5,0
3725,74,2582,6,6,0
3726,74,2569,6,6,0
3727,69,2555,5,5,0
3728,64,2542,5,5,0
3729,54,2528,4,4,0
3730,40,2515,3,3,0
3731,20,2502,2,2,0
3732,-2,2488,0,0,0
3733,-28,2475,-2,-2,0
3734,-56,2462,-4,-4,0
3735,-85,2449,-6,-6,0
3736,-117,2435,-9,-9,0
3737,-149,2422,-11,-11,0
3738,-183,2409,-13,-13,0
3739,-214,2396,-16,-16,0
3740,-243,2383,-18,-18,0
3741,-270,2370,-20,-20,0
3742,-297,2357,-21,-21,0
3743,-319,2344,-23,-23,0
3744,-335,2331,-24,-24,0
3745,-348,2318,-25,-25,0
3746,-357,2305,-25,-25,0
3747,-360,2292,-25,-25,0
3748,-357,2279,-25,-25,0
3749,-350,2267,-24,-24,0
3750,-336,2254,-23,-23,0
3751,-315,2241,-22,-22,0
3752,-290,2229,-20,-20,0
3753,-261,2216,-18,-18,0
3754,-226,2203,-15,-15,0
3755,-186,2191,-12,-12,0
3756,-147,2178,-10,-10,0
3757,-101,2166,-7,-7,0
3758,-53,2153,-3,-3,0
3759,-8,2141,-1,-1,0
3760,39,2128,3,3,0
3761,87,2116,6,6,0
3762,131,2104,8,8,0
3763,172,2091,11,11,0
3764,212,2079,13,13,0
3765,247,2067,16,16,0
3766,278,2055,17,17,0
3767,306,2043,19,19,0
3768,328,2030,20,20,0
3769,343,2018,21,21,0
3770,351,2006,21,21,0
3771,358,1994,22,22,0
3772,357,1982,22,22,0
3773,351,1970,21,21,0
3774,339,1958,20,20,0
3775,323,1946,19,19,0
3776,305,1935,18,18,0
3777,280,1923,16,16,0
3778,251,1911,15,15,0
3779,220,1899,13,13,0
3780,191,1887,11,11,0
3781,157,1876,9,9,0
3782,124,1864,7,7,0
3783,96,1852,5,5,0
3784,65,1841,4,4,0
3785,33,1829,2,2,0
3786,9,1818,0,0,0
3787,-12,1806,-1,-1,0
3788,-32,1795,-2,-2,0
3789,-48,1783,-3,-3,0
3790,-61,1772,-3,-3,0
3791,-70,1761,-4,-4,0
3792,-74,1749,-4,-4,0
3793,-75,1738,-4,-4,0
3794,-73,1727,-4,-4,0
3795,-66,1716,-3,-3,0
3796,-57,1704,-3,-3,0
3797,-44,1693,-2,-2,0
3798,-30,1682,-2,-2,0
3799,-16,1671,-1,-1,0
3800,0,1660,0,0,0
3801,14,1649,1,1,0
3802,31,1638,2,2,0
3803,44,1627,2,2,0
3804,54,1616,3,3,0
3805,65,1605,3,3,0
3806,71,1595,3,3,0
3807,75,1584,4,4,0
3808,75,1573,4,4,0
3809,70,1562,3,3,0
3810,60,1552,3,3,0
3811,48,1541,2,2,0
3812,32,1530,1,1,0
3813,12,1520,1,1,0
3814,-11,1509,-1,-1,0
3815,-36,1499,-2,-2,0
3816,-64,1488,-3,-3,0
3817,-97,1478,-4,-4,0
3818,-128,1467,-6,-6,0
3819,-162,1457,-7,-7,0
3820,-194,1447,-9,-9,0
3821,-224,1436,-10,-10,0
3822,-253,1426,-11,-11,0
3823,-280,1416,-12,-12,0
3824,-306,1406,-13,-13,0
3825,-325,1395,-14,-14,0
3826,-341,1385,-14,-14,0
3827,-354,1375,-15,-15,0
3828,-358,1365,-15,-15,0
3829,-359,1355,-15,-15,0
3830,-355,1345,-15,-15,0
3831,-343,1335,-14,-14,0
3832,-328,1325,-13,-13,0
3833,-306,1315,-12,-12,0
3834,-278,1305,-11,-11,0
3835,-247,1296,-10,-10,0
3836,-211,1286,-8,-8,0
3837,-170,1276,-7,-7,0
3838,-128,1266,-5,-5,0
3839,-85,1257,-3,-3,0
3840,-39,1247,-1,-1,0
3841,9,1238,0,0,0
3842,57,1228,2,2,0
3843,102,1218,4,4,0
3844,144,1209,5,5,0
3845,187,1199,7,7,0
3846,225,1190,8,8,0
3847,260,1181,9,9,0
3848,290,1171,10,10,0
3849,314,1162,11,11,0
3850,335,1153,12,12,0
3851,348,1143,12,12,0
3852,355,1134,12,12,0
3853,358,1125,12,12,0
3854,356,1116,12,12,0
3855,349,1107,12,12,0
3856,334,1098,11,11,0
3857,314,1089,10,10,0
3858,292,1080,10,10,0
3859,268,1071,9,9,0
3860,239,1062,8,8,0
3861,209,1053,7,7,0
3862,178,1044,6,6,0
3863,146,1035,5,5,0
3864,114,1027,4,4,0
3865,82,1018,3,3,0
3866,52,1009,2,2,0
3867,25,1000,1,1,0
3868,1,992,0,0,0
3869,-22,983,-1,-1,0
3870,-41,975,-1,-1,0
3871,-57,966,-2,-2,0
3872,-66,958,-2,-2,0
3873,-72,949,-2,-2,0
3874,-76,941,-2,-2,0
3875,-75,932,-2,-2,0
3876,-68,924,-2,-2,0
3877,-61,916,-2,-2,0
3878,-49,908,-1,-1,0
3879,-38,899,-1,-1,0
3880,-25,891,-1,-1,0
3881,-8,883,0,0,0
3882,6,875,0,0,0
3883,22,867,1,1,0
3884,35,859,1,1,0
3885,48,851,1,1,0
3886,60,843,2,2,0
3887,66,835,2,2,0
3888,72,827,2,2,0
3889,75,819,2,2,0
3890,73,811,2,2,0
3891,67,803,2,2,0
3892,58,796,1,1,0
3893,46,788,1,1,0
3894,29,780,1,1,0
3895,4,773,0,0,0
3896,-22,765,-1,-1,0
3897,-46,757,-1,-1,0
3898,-75,750,-2,-2,0
3899,-107,742,-2,-2,0
3900,-139,735,-3,-3,0
3901,-173,728,-4,-4,0
3902,-205,720,-5,-5,0
3903,-235,713,-5,-5,0
3904,-264,705,-6,-6,0
3905,-289,698,-6,-6,0
3906,-312,691,-7,-7,0
3907,-333,684,-7,-7,0
3908,-349,677,-7,-7,0
3909,-356,669,-7,-7,0
3910,-360,662,-7,-7,0
3911,-360,655,-7,-7,0
3912,-352,648,-7,-7,0
3913,-338,641,-7,-7,0
3914,-320,634,-6,-6,0
3915,-298,627,-6,-6,0
3916,-270,621,-5,-5,0
3917,-236,614,-4,-4,0
3918,-199,607,-4,-4,0
3919,-156,600,-3,-3,0
3920,-113,593,-2,-2,0
3921,-67,587,-1,-1,0
3922,-18,580,0,0,0
3923,28,574,0,0,0
3924,73,567,1,1,0
3925,117,560,2,2,0
3926,161,554,3,3,0
3927,203,547,3,3,0
3928,240,541,4,4,0
3929,272,535,4,4,0
3930,298,528,5,5,0
3931,322,522,5,5,0
3932,341,516,5,5,0
3933,351,509,5,5,0
3934,359,503,6,6,0
3935,360,497,5,5,0
3936,353,491,5,5,0
3937,341,485,5,5,0
3938,328,479,5,5,0
3939,307,473,4,4,0
3940,284,467,4,4,0
3941,260,461,4,4,0
3942,230,455,3,3,0
3943,200,449,3,3,0
3944,167,443,2,2,0
3945,133,438,2,2,0
3946,103,432,1,1,0
3947,72,426,1,1,0
3948,42,420,1,1,0
3949,16,415,0,0,0
3950,-9,409,0,0,0
3951,-29,404,0,0,0
3952,-45,398,-1,-1,0
3953,-59,393,-1,-1,0
3954,-68,387,-1,-1,0
3955,-72,382,-1,-1,0
3956,-77,376,-1,-1,0
3957,-74,371,-1,-1,0
3958,-66,366,-1,-1,0
3959,-58,360,-1,-1,0
3960,-47,355,-1,-1,0
3961,-34,350,0,0,0
3962,-19,345,0,0,0
3963,-5,340,0,0,0
3964,12,335,0,0,0
3965,28,330,0,0,0
3966,39,325,0,0,0
3967,51,320,0,0,0
3968,62,315,1,1,0
3969,70,310,1,1,0
3970,75,305,1,1,0
3971,75,300,1,1,0
3972,70,295,1,1,0
3973,63,291,1,1,0
3974,53,286,0,0,0
3975,37,281,0,0,0
3976,20,277,0,0,0
3977,-3,272,0,0,0
3978,-29,268,0,0,0
3979,-55,263,0,0,0
3980,-87,259,-1,-1,0
3981,-119,254,-1,-1,0
3982,-151,250,-1,-1,0
3983,-184,246,-1,-1,0
3984,-216,241,-2,-2,0
3985,-247,237,-2,-2,0
3986,-274,233,-2,-2,0
3987,-298,228,-2,-2,0
3988,-320,224,-2,-2,0
3989,-336,220,-2,-2,0
3990,-349,216,-2,-2,0
3991,-359,212,-2,-2,0
3992,-362,208,-2,-2,0
3993,-356,204,-2,-2,0
3994,-349,200,-2,-2,0
3995,-335,196,-2,-2,0
3996,-312,192,-2,-2,0
3997,-286,189,-2,-2,0
3998,-256,185,-1,-1,0
3999,-221,181,-1,-1,0
4000,-183,177,-1,-1,0
4001,-142,174,-1,-1,0
4002,-98,170,-1,-1,0
4003,-51,166,0,0,0
4004,-3,163,0,0,0
4005,43,159,0,0,0
4006,91,156,0,0,0
4007,135,152,1,1,0
4008,175,149,1,1,0
4009,217,146,1,1,0
4010,251,142,1,1,0
4011,282,139,1,1,0
4012,309,136,1,1,0
4013,331,133,1,1,0
4014,346,129,1,1,0
4015,355,126,1,1,0
4016,360,123,1,1,0
4017,356,120,1,1,0
4018,350,117,1,1,0
4019,341,114,1,1,0
4020,325,111,1,1,0
4021,300,108,1,1,0
4022,276,105,1,1,0
4023,248,103,1,1,0
4024,218,100,1,1,0
4025,188,97,1,1,0
4026,157,94,0,0,0
4027,123,92,0,0,0
4028,92,89,0,0,0
4029,63,86,0,0,0
4030,32,84,0,0,0
4031,5,81,0,0,0
4032,-17,79,0,0,0
4033,-37,76,0,0,0
4034,-52,74,0,0,0
4035,-63,72,0,0,0
4036,-69,69,0,0,0
4037,-72,67,0,0,0
4038,-74,65,0,0,0
4039,-72,63,0,0,0
4040,-67,60,0,0,0
4041,-54,58,0,0,0
4042,-42,56,0,0,0
4043,-31,54,0,0,0
4044,-16,52,0,0,0
4045,2,50,0,0,0
4046,18,48,0,0,0
4047,32,46,0,0,0
4048,48,44,0,0,0
4049,57,43,0,0,0
4050,65,41,0,0,0
4051,73,39,0,0,0
4052,74,37,0,0,0
4053,74,36,0,0,0
4054,68,34,0,0,0
4055,59,32,0,0,0
4056,47,31,0,0,0
4057,31,29,0,0,0
4058,10,28,0,0,0
4059,-14,26,0,0,0
4060,-42,25,0,0,0
4061,-71,24,0,0,0
4062,-100,22,0,0,0
4063,-132,21,0,0,0
4064,-164,20,0,0,0
4065,-195,19,0,0,0
4066,-227,17,0,0,0
4067,-258,16,0,0,0
4068,-285,15,0,0,0
4069,-307,14,0,0,0
4070,-326,13,0,0,0
4071,-343,12,0,0,0
4072,-354,11,0,0,0
4073,-359,10,0,0,0
4074,-359,9,0,0,0
4075,-354,8,0,0,0
4076,-343,8,0,0,0
4077,-326,7,0,0,0
4078,-304,6,0,0,0
4079,-276,6,0,0,0
4080,-243,5,0,0,0
4081,-209,4,0,0,0
4082,-169,4,0,0,0
4083,-124,3,0,0,0
4084,-80,3,0,0,0
4085,-32,2,0,0,0
4086,15,2,0,0,0
4087,58,2,0,0,0
4088,105,1,0,0,0
4089,150,1,0,0,0
4090,190,1,0,0,0
4091,228,0,0,0,0
4092,264,0,0,0,0
4093,294,0,0,0,0
4094,319,0,0,0,0
4095,336,0,0,0,0
