time_ps,bram_addr,bram_en,bram_we,bram_wrdata,fir_data,fir_valid,vpp_data,vpp_valid,mean_square_data,mean_square_valid,writer_busy,vpp_done,mean_square_done
2524605000,0x173c0,1,1111,0xffb3ffb7,-77,1,0x00000000,0,0x00000000,0,1,0,0
2524625000,0x173c4,1,1111,0xffb5ffc0,-75,1,0x00000000,0,0x00000000,0,1,0,0
2524645000,0x173c8,1,1111,0xffbeffbb,-66,1,0x00000000,0,0x00000000,0,1,0,0
2524665000,0x173cc,1,1111,0xffb9ffbc,-71,1,0x00000000,0,0x00000000,0,1,0,0
2524685000,0x173d0,1,1111,0xffc1ffc2,-63,1,0x00000000,0,0x00000000,0,1,0,0
2524705000,0x173d4,1,1111,0xffbdffc0,-67,1,0x00000000,0,0x00000000,0,1,0,0
2524725000,0x173d8,1,1111,0xffbeffb5,-66,1,0x00000000,0,0x00000000,0,1,0,0
2524745000,0x173dc,1,1111,0xffc1ffbe,-63,1,0x00000000,0,0x00000000,0,1,0,0
2524765000,0x173e0,1,1111,0xffbfffbe,-65,1,0x00000000,0,0x00000000,0,1,0,0
2524785000,0x173e4,1,1111,0xffc5ffbe,-59,1,0x00000000,0,0x00000000,0,1,0,0
2524805000,0x173e8,1,1111,0xffc1ffbe,-63,1,0x00000000,0,0x00000000,0,1,0,0
2524825000,0x173ec,1,1111,0xffbeffb5,-66,1,0x00000000,0,0x00000000,0,1,0,0
2524845000,0x173f0,1,1111,0xffc3ffbb,-61,1,0x00000000,0,0x00000000,0,1,0,0
2524865000,0x173f4,1,1111,0xffcaffc9,-54,1,0x00000000,0,0x00000000,0,1,0,0
2524885000,0x173f8,1,1111,0xffcaffbf,-54,1,0x00000000,0,0x00000000,0,1,0,0
2524905000,0x173fc,1,1111,0xffc2ffcd,-62,1,0x00000000,0,0x00000000,0,1,0,0
2524925000,0x17400,1,1111,0xffc5ffd0,-59,1,0x00000000,0,0x00000000,0,1,0,0
2524945000,0x17404,1,1111,0xffceffcc,-50,1,0x00000000,0,0x00000000,0,1,0,0
2524965000,0x17408,1,1111,0xffcdffcd,-51,1,0x00000000,0,0x00000000,0,1,0,0
2524985000,0x1740c,1,1111,0xffd3ffcc,-45,1,0x00000000,0,0x00000000,0,1,0,0
2525005000,0x17410,1,1111,0xffcfffcf,-49,1,0x00000000,0,0x00000000,0,1,0,0
2525025000,0x17414,1,1111,0xffd8ffcd,-40,1,0x00000000,0,0x00000000,0,1,0,0
2525045000,0x17418,1,1111,0xffd6ffd7,-42,1,0x00000000,0,0x00000000,0,1,0,0
2525065000,0x1741c,1,1111,0xffd6ffd4,-42,1,0x00000000,0,0x00000000,0,1,0,0
2525085000,0x17420,1,1111,0xffd6ffd6,-42,1,0x00000000,0,0x00000000,0,1,0,0
2525105000,0x17424,1,1111,0xffd3ffd8,-45,1,0x00000000,0,0x00000000,0,1,0,0
2525125000,0x17428,1,1111,0xffe3ffd6,-29,1,0x00000000,0,0x00000000,0,1,0,0
2525145000,0x1742c,1,1111,0xffdeffe6,-34,1,0x00000000,0,0x00000000,0,1,0,0
2525165000,0x17430,1,1111,0xffe4ffe0,-28,1,0x00000000,0,0x00000000,0,1,0,0
2525185000,0x17434,1,1111,0xffdcffe0,-36,1,0x00000000,0,0x00000000,0,1,0,0
2525205000,0x17438,1,1111,0xffdcffe3,-36,1,0x00000000,0,0x00000000,0,1,0,0
2525225000,0x1743c,1,1111,0xffecffe2,-20,1,0x00000000,0,0x00000000,0,1,0,0
2525245000,0x17440,1,1111,0xffefffe1,-17,1,0x00000000,0,0x00000000,0,1,0,0
2525265000,0x17444,1,1111,0xffecffe6,-20,1,0x00000000,0,0x00000000,0,1,0,0
2525285000,0x17448,1,1111,0xffe2ffed,-30,1,0x00000000,0,0x00000000,0,1,0,0
2525305000,0x1744c,1,1111,0xffebffea,-21,1,0x00000000,0,0x00000000,0,1,0,0
2525325000,0x17450,1,1111,0xffe1fff3,-31,1,0x00000000,0,0x00000000,0,1,0,0
2525345000,0x17454,1,1111,0xfff3ffe7,-13,1,0x00000000,0,0x00000000,0,1,0,0
2525365000,0x17458,1,1111,0xffebfff4,-21,1,0x00000000,0,0x00000000,0,1,0,0
2525385000,0x1745c,1,1111,0xffedfff0,-19,1,0x00000000,0,0x00000000,0,1,0,0
2525405000,0x17460,1,1111,0xfff1fff3,-15,1,0x00000000,0,0x00000000,0,1,0,0
2525425000,0x17464,1,1111,0xffefffe9,-17,1,0x00000000,0,0x00000000,0,1,0,0
2525445000,0x17468,1,1111,0xfff6fffc,-10,1,0x00000000,0,0x00000000,0,1,0,0
2525465000,0x1746c,1,1111,0xfff6fffc,-10,1,0x00000000,0,0x00000000,0,1,0,0
2525485000,0x17470,1,1111,0xfff8fff8,-8,1,0x00000000,0,0x00000000,0,1,0,0
2525505000,0x17474,1,1111,0xfffd0001,-3,1,0x00000000,0,0x00000000,0,1,0,0
2525525000,0x17478,1,1111,0x0000ffff,0,1,0x00000000,0,0x00000000,0,1,0,0
2525545000,0x1747c,1,1111,0x00090001,9,1,0x00000000,0,0x00000000,0,1,0,0
2525565000,0x17480,1,1111,0xfff8fffe,-8,1,0x00000000,0,0x00000000,0,1,0,0
2525585000,0x17484,1,1111,0x000d000a,13,1,0x00000000,0,0x00000000,0,1,0,0
2525605000,0x17488,1,1111,0x00020006,2,1,0x00000000,0,0x00000000,0,1,0,0
2525625000,0x1748c,1,1111,0x00070005,7,1,0x00000000,0,0x00000000,0,1,0,0
2525645000,0x17490,1,1111,0x000f000b,15,1,0x00000000,0,0x00000000,0,1,0,0
2525665000,0x17494,1,1111,0x00090010,9,1,0x00000000,0,0x00000000,0,1,0,0
2525685000,0x17498,1,1111,0x000c000a,12,1,0x00000000,0,0x00000000,0,1,0,0
2525705000,0x1749c,1,1111,0x0010000e,16,1,0x00000000,0,0x00000000,0,1,0,0
2525725000,0x174a0,1,1111,0x001e0012,30,1,0x00000000,0,0x00000000,0,1,0,0
2525745000,0x174a4,1,1111,0x00190016,25,1,0x00000000,0,0x00000000,0,1,0,0
2525765000,0x174a8,1,1111,0x001a0019,26,1,0x00000000,0,0x00000000,0,1,0,0
2525785000,0x174ac,1,1111,0x001b001c,27,1,0x00000000,0,0x00000000,0,1,0,0
2525805000,0x174b0,1,1111,0x0015001e,21,1,0x00000000,0,0x00000000,0,1,0,0
2525825000,0x174b4,1,1111,0x0023001e,35,1,0x00000000,0,0x00000000,0,1,0,0
2525845000,0x174b8,1,1111,0x00180020,24,1,0x00000000,0,0x00000000,0,1,0,0
2525865000,0x174bc,1,1111,0x00220020,34,1,0x00000000,0,0x00000000,0,1,0,0
2525885000,0x174c0,1,1111,0x0019001f,25,1,0x00000000,0,0x00000000,0,1,0,0
2525905000,0x174c4,1,1111,0x001e002b,30,1,0x00000000,0,0x00000000,0,1,0,0
2525925000,0x174c8,1,1111,0x00280023,40,1,0x00000000,0,0x00000000,0,1,0,0
2525945000,0x174cc,1,1111,0x00290027,41,1,0x00000000,0,0x00000000,0,1,0,0
2525965000,0x174d0,1,1111,0x0027001f,39,1,0x00000000,0,0x00000000,0,1,0,0
2525985000,0x174d4,1,1111,0x00270021,39,1,0x00000000,0,0x00000000,0,1,0,0
2526005000,0x174d8,1,1111,0x002d0030,45,1,0x00000000,0,0x00000000,0,1,0,0
2526025000,0x174dc,1,1111,0x002d002b,45,1,0x00000000,0,0x00000000,0,1,0,0
2526045000,0x174e0,1,1111,0x00350025,53,1,0x00000000,0,0x00000000,0,1,0,0
2526065000,0x174e4,1,1111,0x002e0029,46,1,0x00000000,0,0x00000000,0,1,0,0
2526085000,0x174e8,1,1111,0x00290031,41,1,0x00000000,0,0x00000000,0,1,0,0
2526105000,0x174ec,1,1111,0x003c0032,60,1,0x00000000,0,0x00000000,0,1,0,0
2526125000,0x174f0,1,1111,0x00300030,48,1,0x00000000,0,0x00000000,0,1,0,0
2526145000,0x174f4,1,1111,0x002b0030,43,1,0x00000000,0,0x00000000,0,1,0,0
2526165000,0x174f8,1,1111,0x003b0038,59,1,0x00000000,0,0x00000000,0,1,0,0
2526185000,0x174fc,1,1111,0x0040003d,64,1,0x00000000,0,0x00000000,0,1,0,0
2526205000,0x17500,1,1111,0x00300040,48,1,0x00000000,0,0x00000000,0,1,0,0
2526225000,0x17504,1,1111,0x00420037,66,1,0x00000000,0,0x00000000,0,1,0,0
2526245000,0x17508,1,1111,0x0046003b,70,1,0x00000000,0,0x00000000,0,1,0,0
2526265000,0x1750c,1,1111,0x003b0042,59,1,0x00000000,0,0x00000000,0,1,0,0
2526285000,0x17510,1,1111,0x0041003f,65,1,0x00000000,0,0x00000000,0,1,0,0
2526305000,0x17514,1,1111,0x003a003b,58,1,0x00000000,0,0x00000000,0,1,0,0
2526325000,0x17518,1,1111,0x00470046,71,1,0x00000000,0,0x00000000,0,1,0,0
2526345000,0x1751c,1,1111,0x00450045,69,1,0x00000000,0,0x00000000,0,1,0,0
2526365000,0x17520,1,1111,0x00400047,64,1,0x00000000,0,0x00000000,0,1,0,0
2526385000,0x17524,1,1111,0x00490042,73,1,0x00000000,0,0x00000000,0,1,0,0
2526405000,0x17528,1,1111,0x00450048,69,1,0x00000000,0,0x00000000,0,1,0,0
2526425000,0x1752c,1,1111,0x00420046,66,1,0x00000000,0,0x00000000,0,1,0,0
2526445000,0x17530,1,1111,0x004a0042,74,1,0x00000000,0,0x00000000,0,1,0,0
2526465000,0x17534,1,1111,0x00450043,69,1,0x00000000,0,0x00000000,0,1,0,0
2526485000,0x17538,1,1111,0x00480044,72,1,0x00000000,0,0x00000000,0,1,0,0
2526505000,0x1753c,1,1111,0x004e003b,78,1,0x00000000,0,0x00000000,0,1,0,0
2526525000,0x17540,1,1111,0x00420040,66,1,0x00000000,0,0x00000000,0,1,0,0
2526545000,0x17544,1,1111,0x00440046,68,1,0x00000000,0,0x00000000,0,1,0,0
2526565000,0x17548,1,1111,0x004c003f,76,1,0x00000000,0,0x00000000,0,1,0,0
2526585000,0x1754c,1,1111,0x00400049,64,1,0x00000000,0,0x00000000,0,1,0,0
2526605000,0x17550,1,1111,0x003d0048,61,1,0x00000000,0,0x00000000,0,1,0,0
2526625000,0x17554,1,1111,0x004c004a,76,1,0x00000000,0,0x00000000,0,1,0,0
2526645000,0x17558,1,1111,0x00510047,81,1,0x00000000,0,0x00000000,0,1,0,0
2526665000,0x1755c,1,1111,0x004a004a,74,1,0x00000000,0,0x00000000,0,1,0,0
2526685000,0x17560,1,1111,0x004b004b,75,1,0x00000000,0,0x00000000,0,1,0,0
2526705000,0x17564,1,1111,0x004b004d,75,1,0x00000000,0,0x00000000,0,1,0,0
2526725000,0x17568,1,1111,0x0053004a,83,1,0x00000000,0,0x00000000,0,1,0,0
2526745000,0x1756c,1,1111,0x004b004c,75,1,0x00000000,0,0x00000000,0,1,0,0
2526765000,0x17570,1,1111,0x0046004a,70,1,0x00000000,0,0x00000000,0,1,0,0
2526785000,0x17574,1,1111,0x00520055,82,1,0x00000000,0,0x00000000,0,1,0,0
2526805000,0x17578,1,1111,0x00410040,65,1,0x00000000,0,0x00000000,0,1,0,0
2526825000,0x1757c,1,1111,0x004f004e,79,1,0x00000000,0,0x00000000,0,1,0,0
2526845000,0x17580,1,1111,0x00460049,70,1,0x00000000,0,0x00000000,0,1,0,0
2526865000,0x17584,1,1111,0x00510047,81,1,0x00000000,0,0x00000000,0,1,0,0
2526885000,0x17588,1,1111,0x0053004a,83,1,0x00000000,0,0x00000000,0,1,0,0
2526905000,0x1758c,1,1111,0x004b003f,75,1,0x00000000,0,0x00000000,0,1,0,0
2526925000,0x17590,1,1111,0x00420046,66,1,0x00000000,0,0x00000000,0,1,0,0
2526945000,0x17594,1,1111,0x00450049,69,1,0x00000000,0,0x00000000,0,1,0,0
2526965000,0x17598,1,1111,0x0045003f,69,1,0x00000000,0,0x00000000,0,1,0,0
2526985000,0x1759c,1,1111,0x004e0047,78,1,0x00000000,0,0x00000000,0,1,0,0
2527005000,0x175a0,1,1111,0x0045004c,69,1,0x00000000,0,0x00000000,0,1,0,0
2527025000,0x175a4,1,1111,0x003d0049,61,1,0x00000000,0,0x00000000,0,1,0,0
2527045000,0x175a8,1,1111,0x0043004c,67,1,0x00000000,0,0x00000000,0,1,0,0
2527065000,0x175ac,1,1111,0x003c003d,60,1,0x00000000,0,0x00000000,0,1,0,0
2527085000,0x175b0,1,1111,0x00440041,68,1,0x00000000,0,0x00000000,0,1,0,0
2527105000,0x175b4,1,1111,0x00490044,73,1,0x00000000,0,0x00000000,0,1,0,0
2527125000,0x175b8,1,1111,0x0046003d,70,1,0x00000000,0,0x00000000,0,1,0,0
2527145000,0x175bc,1,1111,0x0037003c,55,1,0x00000000,0,0x00000000,0,1,0,0
2527165000,0x175c0,1,1111,0x00380037,56,1,0x00000000,0,0x00000000,0,1,0,0
2527185000,0x175c4,1,1111,0x00430044,67,1,0x00000000,0,0x00000000,0,1,0,0
2527205000,0x175c8,1,1111,0x00400038,64,1,0x00000000,0,0x00000000,0,1,0,0
2527225000,0x175cc,1,1111,0x00330035,51,1,0x00000000,0,0x00000000,0,1,0,0
2527245000,0x175d0,1,1111,0x003f0033,63,1,0x00000000,0,0x00000000,0,1,0,0
2527265000,0x175d4,1,1111,0x00280037,40,1,0x00000000,0,0x00000000,0,1,0,0
2527285000,0x175d8,1,1111,0x002e0035,46,1,0x00000000,0,0x00000000,0,1,0,0
2527305000,0x175dc,1,1111,0x0030002d,48,1,0x00000000,0,0x00000000,0,1,0,0
2527325000,0x175e0,1,1111,0x00330030,51,1,0x00000000,0,0x00000000,0,1,0,0
2527345000,0x175e4,1,1111,0x002d0033,45,1,0x00000000,0,0x00000000,0,1,0,0
2527365000,0x175e8,1,1111,0x0027002e,39,1,0x00000000,0,0x00000000,0,1,0,0
2527385000,0x175ec,1,1111,0x002a0037,42,1,0x00000000,0,0x00000000,0,1,0,0
2527405000,0x175f0,1,1111,0x0028002a,40,1,0x00000000,0,0x00000000,0,1,0,0
2527425000,0x175f4,1,1111,0x00220034,34,1,0x00000000,0,0x00000000,0,1,0,0
2527445000,0x175f8,1,1111,0x00230025,35,1,0x00000000,0,0x00000000,0,1,0,0
2527465000,0x175fc,1,1111,0x001d0022,29,1,0x00000000,0,0x00000000,0,1,0,0
2527485000,0x17600,1,1111,0x001d0025,29,1,0x00000000,0,0x00000000,0,1,0,0
2527505000,0x17604,1,1111,0x001e0021,30,1,0x00000000,0,0x00000000,0,1,0,0
2527525000,0x17608,1,1111,0x0019001a,25,1,0x00000000,0,0x00000000,0,1,0,0
2527545000,0x1760c,1,1111,0x001b0015,27,1,0x00000000,0,0x00000000,0,1,0,0
2527565000,0x17610,1,1111,0x00110011,17,1,0x00000000,0,0x00000000,0,1,0,0
2527585000,0x17614,1,1111,0x0011000e,17,1,0x00000000,0,0x00000000,0,1,0,0
2527605000,0x17618,1,1111,0x00080011,8,1,0x00000000,0,0x00000000,0,1,0,0
2527625000,0x1761c,1,1111,0x00030002,3,1,0x00000000,0,0x00000000,0,1,0,0
2527645000,0x17620,1,1111,0x00090002,9,1,0x00000000,0,0x00000000,0,1,0,0
2527665000,0x17624,1,1111,0x000b000c,11,1,0x00000000,0,0x00000000,0,1,0,0
2527685000,0x17628,1,1111,0x000b0001,11,1,0x00000000,0,0x00000000,0,1,0,0
2527705000,0x1762c,1,1111,0x0001fffd,1,1,0x00000000,0,0x00000000,0,1,0,0
2527725000,0x17630,1,1111,0xfff8fffd,-8,1,0x00000000,0,0x00000000,0,1,0,0
2527745000,0x17634,1,1111,0xfff2fffa,-14,1,0x00000000,0,0x00000000,0,1,0,0
2527765000,0x17638,1,1111,0xfff7fff2,-9,1,0x00000000,0,0x00000000,0,1,0,0
2527785000,0x1763c,1,1111,0xfffbfffa,-5,1,0x00000000,0,0x00000000,0,1,0,0
2527805000,0x17640,1,1111,0xffeaffeb,-22,1,0x00000000,0,0x00000000,0,1,0,0
2527825000,0x17644,1,1111,0xffebffee,-21,1,0x00000000,0,0x00000000,0,1,0,0
2527845000,0x17648,1,1111,0xffebffe9,-21,1,0x00000000,0,0x00000000,0,1,0,0
2527865000,0x1764c,1,1111,0xffebffeb,-21,1,0x00000000,0,0x00000000,0,1,0,0
2527885000,0x17650,1,1111,0xffd8ffe3,-40,1,0x00000000,0,0x00000000,0,1,0,0
2527905000,0x17654,1,1111,0xffdeffdf,-34,1,0x00000000,0,0x00000000,0,1,0,0
2527925000,0x17658,1,1111,0xffe4ffd6,-28,1,0x00000000,0,0x00000000,0,1,0,0
2527945000,0x1765c,1,1111,0xffd6ffdf,-42,1,0x00000000,0,0x00000000,0,1,0,0
2527965000,0x17660,1,1111,0xffd4ffd3,-44,1,0x00000000,0,0x00000000,0,1,0,0
2527985000,0x17664,1,1111,0xffcfffd1,-49,1,0x00000000,0,0x00000000,0,1,0,0
2528005000,0x17668,1,1111,0xffc4ffd0,-60,1,0x00000000,0,0x00000000,0,1,0,0
2528025000,0x1766c,1,1111,0xffd2ffce,-46,1,0x00000000,0,0x00000000,0,1,0,0
2528045000,0x17670,1,1111,0xffc1ffce,-63,1,0x00000000,0,0x00000000,0,1,0,0
2528065000,0x17674,1,1111,0xffbfffc2,-65,1,0x00000000,0,0x00000000,0,1,0,0
2528085000,0x17678,1,1111,0xffccffc9,-52,1,0x00000000,0,0x00000000,0,1,0,0
2528105000,0x1767c,1,1111,0xffbdffb6,-67,1,0x00000000,0,0x00000000,0,1,0,0
2528125000,0x17680,1,1111,0xffbfffbd,-65,1,0x00000000,0,0x00000000,0,1,0,0
2528145000,0x17684,1,1111,0xffb5ffb2,-75,1,0x00000000,0,0x00000000,0,1,0,0
2528165000,0x17688,1,1111,0xffb6ffb1,-74,1,0x00000000,0,0x00000000,0,1,0,0
2528185000,0x1768c,1,1111,0xffadffa5,-83,1,0x00000000,0,0x00000000,0,1,0,0
2528205000,0x17690,1,1111,0xffabffa9,-85,1,0x00000000,0,0x00000000,0,1,0,0
2528225000,0x17694,1,1111,0xffa5ffaa,-91,1,0x00000000,0,0x00000000,0,1,0,0
2528245000,0x17698,1,1111,0xffa4ffa5,-92,1,0x00000000,0,0x00000000,0,1,0,0
2528265000,0x1769c,1,1111,0xffa2ff9f,-94,1,0x00000000,0,0x00000000,0,1,0,0
2528285000,0x176a0,1,1111,0xff95ff9f,-107,1,0x00000000,0,0x00000000,0,1,0,0
2528305000,0x176a4,1,1111,0xff98ffa0,-104,1,0x00000000,0,0x00000000,0,1,0,0
2528325000,0x176a8,1,1111,0xff96ff98,-106,1,0x00000000,0,0x00000000,0,1,0,0
2528345000,0x176ac,1,1111,0xff8bff92,-117,1,0x00000000,0,0x00000000,0,1,0,0
2528365000,0x176b0,1,1111,0xff82ff8a,-126,1,0x00000000,0,0x00000000,0,1,0,0
2528385000,0x176b4,1,1111,0xff89ff7e,-119,1,0x00000000,0,0x00000000,0,1,0,0
2528405000,0x176b8,1,1111,0xff84ff8c,-124,1,0x00000000,0,0x00000000,0,1,0,0
2528425000,0x176bc,1,1111,0xff78ff7e,-136,1,0x00000000,0,0x00000000,0,1,0,0
2528445000,0x176c0,1,1111,0xff78ff80,-136,1,0x00000000,0,0x00000000,0,1,0,0
2528465000,0x176c4,1,1111,0xff7bff81,-133,1,0x00000000,0,0x00000000,0,1,0,0
2528485000,0x176c8,1,1111,0xff68ff72,-152,1,0x00000000,0,0x00000000,0,1,0,0
2528505000,0x176cc,1,1111,0xff6aff66,-150,1,0x00000000,0,0x00000000,0,1,0,0
2528525000,0x176d0,1,1111,0xff61ff69,-159,1,0x00000000,0,0x00000000,0,1,0,0
2528545000,0x176d4,1,1111,0xff62ff69,-158,1,0x00000000,0,0x00000000,0,1,0,0
2528565000,0x176d8,1,1111,0xff66ff5e,-154,1,0x00000000,0,0x00000000,0,1,0,0
2528585000,0x176dc,1,1111,0xff5dff60,-163,1,0x00000000,0,0x00000000,0,1,0,0
2528605000,0x176e0,1,1111,0xff5fff54,-161,1,0x00000000,0,0x00000000,0,1,0,0
2528625000,0x176e4,1,1111,0xff55ff55,-171,1,0x00000000,0,0x00000000,0,1,0,0
2528645000,0x176e8,1,1111,0xff4cff56,-180,1,0x00000000,0,0x00000000,0,1,0,0
2528665000,0x176ec,1,1111,0xff4cff4f,-180,1,0x00000000,0,0x00000000,0,1,0,0
2528685000,0x176f0,1,1111,0xff44ff4d,-188,1,0x00000000,0,0x00000000,0,1,0,0
2528705000,0x176f4,1,1111,0xff37ff4a,-201,1,0x00000000,0,0x00000000,0,1,0,0
2528725000,0x176f8,1,1111,0xff42ff40,-190,1,0x00000000,0,0x00000000,0,1,0,0
2528745000,0x176fc,1,1111,0xff39ff3a,-199,1,0x00000000,0,0x00000000,0,1,0,0
2528765000,0x17700,1,1111,0xff41ff3d,-191,1,0x00000000,0,0x00000000,0,1,0,0
2528785000,0x17704,1,1111,0xff31ff32,-207,1,0x00000000,0,0x00000000,0,1,0,0
2528805000,0x17708,1,1111,0xff33ff32,-205,1,0x00000000,0,0x00000000,0,1,0,0
2528825000,0x1770c,1,1111,0xff2eff2b,-210,1,0x00000000,0,0x00000000,0,1,0,0
2528845000,0x17710,1,1111,0xff27ff2f,-217,1,0x00000000,0,0x00000000,0,1,0,0
2528865000,0x17714,1,1111,0xff27ff20,-217,1,0x00000000,0,0x00000000,0,1,0,0
2528885000,0x17718,1,1111,0xff21ff20,-223,1,0x00000000,0,0x00000000,0,1,0,0
2528905000,0x1771c,1,1111,0xff1cff1a,-228,1,0x00000000,0,0x00000000,0,1,0,0
2528925000,0x17720,1,1111,0xff19ff17,-231,1,0x00000000,0,0x00000000,0,1,0,0
2528945000,0x17724,1,1111,0xff0eff1b,-242,1,0x00000000,0,0x00000000,0,1,0,0
2528965000,0x17728,1,1111,0xff0eff18,-242,1,0x00000000,0,0x00000000,0,1,0,0
2528985000,0x1772c,1,1111,0xff08ff0f,-248,1,0x00000000,0,0x00000000,0,1,0,0
2529005000,0x17730,1,1111,0xff0dff0f,-243,1,0x00000000,0,0x00000000,0,1,0,0
2529025000,0x17734,1,1111,0xff07ff0f,-249,1,0x00000000,0,0x00000000,0,1,0,0
2529045000,0x17738,1,1111,0xff08ff01,-248,1,0x00000000,0,0x00000000,0,1,0,0
2529065000,0x1773c,1,1111,0xff02feff,-254,1,0x00000000,0,0x00000000,0,1,0,0
2529085000,0x17740,1,1111,0xfefbfefc,-261,1,0x00000000,0,0x00000000,0,1,0,0
2529105000,0x17744,1,1111,0xfef7fef9,-265,1,0x00000000,0,0x00000000,0,1,0,0
2529125000,0x17748,1,1111,0xfefafef3,-262,1,0x00000000,0,0x00000000,0,1,0,0
2529145000,0x1774c,1,1111,0xfef7fef4,-265,1,0x00000000,0,0x00000000,0,1,0,0
2529165000,0x17750,1,1111,0xfef3fef2,-269,1,0x00000000,0,0x00000000,0,1,0,0
2529185000,0x17754,1,1111,0xfeebfef4,-277,1,0x00000000,0,0x00000000,0,1,0,0
2529205000,0x17758,1,1111,0xfef0feea,-272,1,0x00000000,0,0x00000000,0,1,0,0
2529225000,0x1775c,1,1111,0xfeeafee6,-278,1,0x00000000,0,0x00000000,0,1,0,0
2529245000,0x17760,1,1111,0xfedffedf,-289,1,0x00000000,0,0x00000000,0,1,0,0
2529265000,0x17764,1,1111,0xfedefee5,-290,1,0x00000000,0,0x00000000,0,1,0,0
2529285000,0x17768,1,1111,0xfed4fee2,-300,1,0x00000000,0,0x00000000,0,1,0,0
2529305000,0x1776c,1,1111,0xfed5fedf,-299,1,0x00000000,0,0x00000000,0,1,0,0
2529325000,0x17770,1,1111,0xfedafed9,-294,1,0x00000000,0,0x00000000,0,1,0,0
2529345000,0x17774,1,1111,0xfed7fedd,-297,1,0x00000000,0,0x00000000,0,1,0,0
2529365000,0x17778,1,1111,0xfec7fecb,-313,1,0x00000000,0,0x00000000,0,1,0,0
2529385000,0x1777c,1,1111,0xfec9feda,-311,1,0x00000000,0,0x00000000,0,1,0,0
2529405000,0x17780,1,1111,0xfed0fecd,-304,1,0x00000000,0,0x00000000,0,1,0,0
2529425000,0x17784,1,1111,0xfecbfec4,-309,1,0x00000000,0,0x00000000,0,1,0,0
2529445000,0x17788,1,1111,0xfec8fed0,-312,1,0x00000000,0,0x00000000,0,1,0,0
2529465000,0x1778c,1,1111,0xfec4fece,-316,1,0x00000000,0,0x00000000,0,1,0,0
2529485000,0x17790,1,1111,0xfec8feca,-312,1,0x00000000,0,0x00000000,0,1,0,0
2529505000,0x17794,1,1111,0xfec0fec4,-320,1,0x00000000,0,0x00000000,0,1,0,0
2529525000,0x17798,1,1111,0xfebdfebb,-323,1,0x00000000,0,0x00000000,0,1,0,0
2529545000,0x1779c,1,1111,0xfeb1feb6,-335,1,0x00000000,0,0x00000000,0,1,0,0
2529565000,0x177a0,1,1111,0xfeb8feaf,-328,1,0x00000000,0,0x00000000,0,1,0,0
2529585000,0x177a4,1,1111,0xfebbfeb8,-325,1,0x00000000,0,0x00000000,0,1,0,0
2529605000,0x177a8,1,1111,0xfeb2fead,-334,1,0x00000000,0,0x00000000,0,1,0,0
2529625000,0x177ac,1,1111,0xfeb0feb2,-336,1,0x00000000,0,0x00000000,0,1,0,0
2529645000,0x177b0,1,1111,0xfeaffeb7,-337,1,0x00000000,0,0x00000000,0,1,0,0
2529665000,0x177b4,1,1111,0xfeb3feb0,-333,1,0x00000000,0,0x00000000,0,1,0,0
2529685000,0x177b8,1,1111,0xfeb0fea7,-336,1,0x00000000,0,0x00000000,0,1,0,0
2529705000,0x177bc,1,1111,0xfea5fead,-347,1,0x00000000,0,0x00000000,0,1,0,0
2529725000,0x177c0,1,1111,0xfea4feb7,-348,1,0x00000000,0,0x00000000,0,1,0,0
2529745000,0x177c4,1,1111,0xfe9dfea0,-355,1,0x00000000,0,0x00000000,0,1,0,0
2529765000,0x177c8,1,1111,0xfea8fe9c,-344,1,0x00000000,0,0x00000000,0,1,0,0
2529785000,0x177cc,1,1111,0xfe9efea0,-354,1,0x00000000,0,0x00000000,0,1,0,0
2529805000,0x177d0,1,1111,0xfe9afea9,-358,1,0x00000000,0,0x00000000,0,1,0,0
2529825000,0x177d4,1,1111,0xfeaefea1,-338,1,0x00000000,0,0x00000000,0,1,0,0
2529845000,0x177d8,1,1111,0xfe9afe9d,-358,1,0x00000000,0,0x00000000,0,1,0,0
2529865000,0x177dc,1,1111,0xfe9cfeaa,-356,1,0x00000000,0,0x00000000,0,1,0,0
2529885000,0x177e0,1,1111,0xfe9cfe9a,-356,1,0x00000000,0,0x00000000,0,1,0,0
2529905000,0x177e4,1,1111,0xfe95fe9f,-363,1,0x00000000,0,0x00000000,0,1,0,0
2529925000,0x177e8,1,1111,0xfe9efea2,-354,1,0x00000000,0,0x00000000,0,1,0,0
2529945000,0x177ec,1,1111,0xfe9dfe94,-355,1,0x00000000,0,0x00000000,0,1,0,0
2529965000,0x177f0,1,1111,0xfe9bfe9f,-357,1,0x00000000,0,0x00000000,0,1,0,0
2529985000,0x177f4,1,1111,0xfea0fea2,-352,1,0x00000000,0,0x00000000,0,1,0,0
2530005000,0x177f8,1,1111,0xfe9dfe95,-355,1,0x00000000,0,0x00000000,0,1,0,0
2530025000,0x177fc,1,1111,0xfe94fea1,-364,1,0x00000000,0,0x00000000,0,1,0,0
2530045000,0x17800,1,1111,0xfe9efea0,-354,1,0x00000000,0,0x00000000,0,1,0,0
2530065000,0x17804,1,1111,0xfe99fea2,-359,1,0x00000000,0,0x00000000,0,1,0,0
2530085000,0x17808,1,1111,0xfe90fe93,-368,1,0x00000000,0,0x00000000,0,1,0,0
2530105000,0x1780c,1,1111,0xfe9dfe9d,-355,1,0x00000000,0,0x00000000,0,1,0,0
2530125000,0x17810,1,1111,0xfe90fe9e,-368,1,0x00000000,0,0x00000000,0,1,0,0
